start_id,relation,end_name
Q285062_2019,IS_INSTANCE_OF,Nobel Prize in Chemistry
M. Stanley Whittingham,IS_CITIZEN_OF,United Kingdom
M. Stanley Whittingham,IS_CITIZEN_OF,United States
M. Stanley Whittingham,WORKS_AS,university teacher
M. Stanley Whittingham,WORKS_AS,chemist
M. Stanley Whittingham,WORKS_AS,engineer
M. Stanley Whittingham,WORKS_IN_FIELD,chemistry
M. Stanley Whittingham,EDUCATED_AT,Stanford University
M. Stanley Whittingham,EDUCATED_AT,New College
M. Stanley Whittingham,EDUCATED_AT,Stamford School
M. Stanley Whittingham,EMPLOYED_BY,Binghamton University
M. Stanley Whittingham,EMPLOYED_BY,Exxon Research & Engineering Company
M. Stanley Whittingham,EMPLOYED_BY,Schlumberger
M. Stanley Whittingham,IS_MEMBER_OF,Royal Society
Joachim Frank,RECEIVED,Q28833112_2017
Q28833112_2017,IS_INSTANCE_OF,Nobel Prize in Chemistry
Joachim Frank,IS_CITIZEN_OF,Germany
Joachim Frank,IS_CITIZEN_OF,United States
Joachim Frank,WORKS_AS,biophysicist
Joachim Frank,WORKS_AS,chemist
Joachim Frank,WORKS_IN_FIELD,biochemist
Joachim Frank,EDUCATED_AT,Ludwig-Maximilians-Universität München
Joachim Frank,EDUCATED_AT,Cornell University
Joachim Frank,EDUCATED_AT,Technical University of Munich
Joachim Frank,EDUCATED_AT,University of Freiburg
Joachim Frank,EMPLOYED_BY,Columbia University
Joachim Frank,EMPLOYED_BY,State University of New York at Albany
Joachim Frank,EMPLOYED_BY,Commonwealth Fund
Joachim Frank,IS_MEMBER_OF,American Academy of Arts and Sciences
Joachim Frank,IS_MEMBER_OF,National Academy of Sciences
Demis Hassabis,RECEIVED,Q3022141_2024
Q3022141_2024,IS_INSTANCE_OF,Nobel Prize in Chemistry
Demis Hassabis,IS_CITIZEN_OF,United Kingdom
Demis Hassabis,WORKS_AS,poker player
Demis Hassabis,WORKS_AS,chess player
Demis Hassabis,WORKS_AS,game programmer
Demis Hassabis,WORKS_AS,computer scientist
Demis Hassabis,WORKS_AS,engineer
Demis Hassabis,WORKS_AS,businessperson
Demis Hassabis,WORKS_AS,video game developer
Demis Hassabis,WORKS_AS,data scientist
Demis Hassabis,WORKS_AS,technology entrepreneur
Demis Hassabis,WORKS_AS,artificial intelligence researcher
Demis Hassabis,EDUCATED_AT,University College London
Demis Hassabis,EDUCATED_AT,Queens' College
Demis Hassabis,EDUCATED_AT,Christ's College
Demis Hassabis,EDUCATED_AT,Finchley
Demis Hassabis,EDUCATED_AT,University of Cambridge
Demis Hassabis,EMPLOYED_BY,University College London
Demis Hassabis,EMPLOYED_BY,Google DeepMind
Demis Hassabis,IS_MEMBER_OF,Pontifical Academy of Sciences
Demis Hassabis,IS_MEMBER_OF,American Academy of Arts and Sciences
Demis Hassabis,IS_MEMBER_OF,Scientific Advisory Group for Emergencies
Demis Hassabis,IS_MEMBER_OF,Royal Academy of Engineering
Demis Hassabis,IS_MEMBER_OF,Royal Society
Jean-Pierre Sauvage,RECEIVED,Q3169751_2016
Q3169751_2016,IS_INSTANCE_OF,Nobel Prize in Chemistry
Jean-Pierre Sauvage,IS_CITIZEN_OF,France
Jean-Pierre Sauvage,WORKS_AS,university teacher
Jean-Pierre Sauvage,WORKS_AS,chemist
Jean-Pierre Sauvage,WORKS_IN_FIELD,supramolecular chemistry
Jean-Pierre Sauvage,EDUCATED_AT,University of Strasbourg
Jean-Pierre Sauvage,EDUCATED_AT,Louis Pasteur University
Jean-Pierre Sauvage,EMPLOYED_BY,University of Strasbourg
Jean-Pierre Sauvage,EMPLOYED_BY,National Center for Scientific Research
Jean-Pierre Sauvage,EMPLOYED_BY,Utrecht University
Jean-Pierre Sauvage,IS_MEMBER_OF,French Academy of Sciences
Jean-Pierre Sauvage,IS_MEMBER_OF,National Academy of Sciences
Ben Feringa,RECEIVED,Q3259614_2016
Q3259614_2016,IS_INSTANCE_OF,Nobel Prize in Chemistry
Ben Feringa,IS_CITIZEN_OF,Kingdom of the Netherlands
Ben Feringa,WORKS_AS,university teacher
Ben Feringa,WORKS_AS,chemist
Ben Feringa,WORKS_IN_FIELD,organic chemistry
Ben Feringa,WORKS_IN_FIELD,molecular nanotechnology
Ben Feringa,EDUCATED_AT,University of Groningen
Ben Feringa,EMPLOYED_BY,University of Groningen
Ben Feringa,IS_MEMBER_OF,Royal Netherlands Chemical Society
Ben Feringa,IS_MEMBER_OF,German Academy of Sciences Leopoldina
Ben Feringa,IS_MEMBER_OF,American Academy of Arts and Sciences
Ben Feringa,IS_MEMBER_OF,Academia Europaea
Ben Feringa,IS_MEMBER_OF,Royal Netherlands Academy of Arts and Sciences
Ben Feringa,IS_MEMBER_OF,American Chemical Society
Ben Feringa,IS_MEMBER_OF,National Academy of Sciences
Ben Feringa,IS_MEMBER_OF,Royal Society
Vincent du Vigneaud,RECEIVED,Q33128_1955
Q33128_1955,IS_INSTANCE_OF,Nobel Prize in Chemistry
Vincent du Vigneaud,IS_CITIZEN_OF,United States
Vincent du Vigneaud,WORKS_AS,biochemist
Vincent du Vigneaud,WORKS_AS,university teacher
Vincent du Vigneaud,WORKS_AS,biologist
Vincent du Vigneaud,WORKS_AS,chemist
Vincent du Vigneaud,WORKS_IN_FIELD,biochemistry
Vincent du Vigneaud,EDUCATED_AT,University of Illinois Urbana–Champaign
Vincent du Vigneaud,EDUCATED_AT,Carl Schurz High School
Vincent du Vigneaud,EMPLOYED_BY,Cornell University
Vincent du Vigneaud,EMPLOYED_BY,University of Edinburgh
Vincent du Vigneaud,EMPLOYED_BY,Washington University in St. Louis
Vincent du Vigneaud,EMPLOYED_BY,George Washington University
Vincent du Vigneaud,EMPLOYED_BY,Kaiser Wilhelm Society
Vincent du Vigneaud,IS_MEMBER_OF,Royal Society of Edinburgh
Vincent du Vigneaud,IS_MEMBER_OF,American Academy of Arts and Sciences
Vincent du Vigneaud,IS_MEMBER_OF,American Philosophical Society
Vincent du Vigneaud,IS_MEMBER_OF,National Academy of Sciences
Vincent du Vigneaud,IS_MEMBER_OF,American Association for the Advancement of Science
Fraser Stoddart,RECEIVED,Q376243_2016
Q376243_2016,IS_INSTANCE_OF,Nobel Prize in Chemistry
Fraser Stoddart,IS_CITIZEN_OF,United Kingdom
Fraser Stoddart,IS_CITIZEN_OF,United States
Fraser Stoddart,WORKS_AS,university teacher
Fraser Stoddart,WORKS_AS,chemist
Fraser Stoddart,WORKS_IN_FIELD,organic chemistry
Fraser Stoddart,WORKS_IN_FIELD,stereochemistry
Fraser Stoddart,WORKS_IN_FIELD,supramolecular chemistry
Fraser Stoddart,EDUCATED_AT,University of Edinburgh
Fraser Stoddart,EDUCATED_AT,Stewart's Melville College
Fraser Stoddart,EMPLOYED_BY,University of California
Fraser Stoddart,EMPLOYED_BY,Los Angeles
Fraser Stoddart,EMPLOYED_BY,Northwestern University
Fraser Stoddart,EMPLOYED_BY,University of Birmingham
Fraser Stoddart,EMPLOYED_BY,Tianjin University
Fraser Stoddart,EMPLOYED_BY,University of Sheffield
Fraser Stoddart,IS_MEMBER_OF,Royal Netherlands Academy of Arts and Sciences
Fraser Stoddart,IS_MEMBER_OF,German Academy of Sciences Leopoldina
Fraser Stoddart,IS_MEMBER_OF,American Academy of Arts and Sciences
Fraser Stoddart,IS_MEMBER_OF,National Academy of Sciences
Fraser Stoddart,IS_MEMBER_OF,Royal Society
Fraser Stoddart,IS_MEMBER_OF,Royal Society of Edinburgh
David Baker,RECEIVED,Q3814528_2024
Q3814528_2024,IS_INSTANCE_OF,Nobel Prize in Chemistry
David Baker,IS_CITIZEN_OF,United States
David Baker,WORKS_AS,biochemistry teacher
David Baker,WORKS_AS,computational biologist
David Baker,WORKS_AS,academic
David Baker,WORKS_AS,biochemist
David Baker,WORKS_AS,bioinformatician
David Baker,WORKS_AS,university teacher
David Baker,WORKS_IN_FIELD,computational biology
David Baker,WORKS_IN_FIELD,protein design
David Baker,WORKS_IN_FIELD,molecular engineering
David Baker,EDUCATED_AT,University of California
David Baker,EDUCATED_AT,Berkeley
David Baker,EDUCATED_AT,University of California
David Baker,EDUCATED_AT,San Francisco
David Baker,EMPLOYED_BY,University of Washington
David Baker,EMPLOYED_BY,University of Washington School of Medicine
David Baker,IS_MEMBER_OF,American Academy of Arts and Sciences
David Baker,IS_MEMBER_OF,National Academy of Sciences
Jacques Dubochet,RECEIVED,Q41585344_2017
Q41585344_2017,IS_INSTANCE_OF,Nobel Prize in Chemistry
Jacques Dubochet,IS_CITIZEN_OF,Switzerland
Jacques Dubochet,WORKS_AS,molecular biologist
Jacques Dubochet,WORKS_AS,university teacher
Jacques Dubochet,WORKS_IN_FIELD,structural biology
Jacques Dubochet,EDUCATED_AT,Swiss Federal Institute of Technology in Lausanne
Jacques Dubochet,EDUCATED_AT,University of Geneva
Jacques Dubochet,EDUCATED_AT,University of Lausanne
Jacques Dubochet,EDUCATED_AT,University of Basel
Jacques Dubochet,EMPLOYED_BY,European Molecular Biology Laboratory
Jacques Dubochet,EMPLOYED_BY,University of Lausanne
Jacques Dubochet,IS_MEMBER_OF,Grandparents for Climate
Jacques Dubochet,IS_MEMBER_OF,Swiss Association for the Protection of Climate
Jacques Dubochet,HOLDS_POSITION,professor
Frances Arnold,RECEIVED,Q4273363_2018
Q4273363_2018,IS_INSTANCE_OF,Nobel Prize in Chemistry
Frances Arnold,IS_CITIZEN_OF,United States
Frances Arnold,WORKS_AS,biochemist
Frances Arnold,WORKS_AS,university teacher
Frances Arnold,WORKS_AS,inventor
Frances Arnold,WORKS_AS,engineer
Frances Arnold,WORKS_IN_FIELD,chemical engineering
Frances Arnold,WORKS_IN_FIELD,synthetic biology
Frances Arnold,WORKS_IN_FIELD,protein engineering
Frances Arnold,WORKS_IN_FIELD,biocatalysis
Frances Arnold,EDUCATED_AT,Princeton University
Frances Arnold,EDUCATED_AT,University of California
Frances Arnold,EDUCATED_AT,Berkeley
Frances Arnold,EDUCATED_AT,Taylor Allderdice High School
Frances Arnold,EMPLOYED_BY,University of California
Frances Arnold,EMPLOYED_BY,Berkeley
Frances Arnold,EMPLOYED_BY,California Institute of Technology
Frances Arnold,EMPLOYED_BY,National Institute of Solar Energy
Frances Arnold,IS_MEMBER_OF,National Academy of Medicine
Frances Arnold,IS_MEMBER_OF,Royal Society
Frances Arnold,IS_MEMBER_OF,National Academy of Engineering
Frances Arnold,IS_MEMBER_OF,American Academy of Arts and Sciences
Frances Arnold,IS_MEMBER_OF,National Academy of Sciences
Frances Arnold,HOLDS_POSITION,board of directors member
Eduard Buchner,RECEIVED,Q43917_1907
Q43917_1907,IS_INSTANCE_OF,Nobel Prize in Chemistry
Eduard Buchner,IS_CITIZEN_OF,German Empire
Eduard Buchner,WORKS_AS,biochemist
Eduard Buchner,WORKS_AS,university teacher
Eduard Buchner,WORKS_AS,chemist
Eduard Buchner,WORKS_IN_FIELD,chemistry
Eduard Buchner,WORKS_IN_FIELD,biochemistry
Eduard Buchner,EDUCATED_AT,Friedrich-Alexander-Universität Erlangen-Nürnberg
Eduard Buchner,EDUCATED_AT,Ludwig-Maximilians-Universität München
Eduard Buchner,EDUCATED_AT,Technical University of Munich
Eduard Buchner,EMPLOYED_BY,Ludwig-Maximilians-Universität München
Eduard Buchner,EMPLOYED_BY,Humboldt-Universität zu Berlin
Eduard Buchner,EMPLOYED_BY,University of Tübingen
Eduard Buchner,EMPLOYED_BY,University of Würzburg
Eduard Buchner,EMPLOYED_BY,University of Wrocław
Eduard Buchner,IS_MEMBER_OF,German Academy of Sciences Leopoldina
Dan Shechtman,RECEIVED,Q44111_2011
Q44111_2011,IS_INSTANCE_OF,Nobel Prize in Chemistry
Dan Shechtman,IS_CITIZEN_OF,Israel
Dan Shechtman,IS_CITIZEN_OF,United States
Dan Shechtman,WORKS_AS,engineer
Dan Shechtman,WORKS_AS,crystallographer
Dan Shechtman,WORKS_AS,university teacher
Dan Shechtman,WORKS_AS,pedagogue
Dan Shechtman,WORKS_AS,chemist
Dan Shechtman,WORKS_AS,physicist
Dan Shechtman,WORKS_IN_FIELD,crystallography
Dan Shechtman,WORKS_IN_FIELD,extractive metallurgy
Dan Shechtman,EDUCATED_AT,Technion – Israel Institute of Technology
Dan Shechtman,EMPLOYED_BY,University of Iowa
Dan Shechtman,EMPLOYED_BY,Technion – Israel Institute of Technology
Dan Shechtman,EMPLOYED_BY,Iowa State University
Dan Shechtman,IS_MEMBER_OF,American Academy of Arts and Sciences
Dan Shechtman,IS_MEMBER_OF,Academia Europaea
Dan Shechtman,IS_MEMBER_OF,National Academy of Engineering
Dan Shechtman,IS_MEMBER_OF,Israel Academy of Sciences and Humanities
Dan Shechtman,IS_MEMBER_OF,European Academy of Sciences and Arts
Ernst Otto Fischer,RECEIVED,Q44594_1973
Q44594_1973,IS_INSTANCE_OF,Nobel Prize in Chemistry
Ernst Otto Fischer,IS_CITIZEN_OF,Germany
Ernst Otto Fischer,WORKS_AS,university teacher
Ernst Otto Fischer,WORKS_AS,chemist
Ernst Otto Fischer,WORKS_IN_FIELD,chemistry
Ernst Otto Fischer,EDUCATED_AT,Ludwig-Maximilians-Universität München
Ernst Otto Fischer,EDUCATED_AT,Technical University of Munich
Ernst Otto Fischer,EMPLOYED_BY,Ludwig-Maximilians-Universität München
Ernst Otto Fischer,EMPLOYED_BY,Technical University of Munich
Ernst Otto Fischer,IS_MEMBER_OF,Göttingen Academy of Sciences and Humanities in Lower Saxony
Ernst Otto Fischer,IS_MEMBER_OF,Bavarian Academy of Sciences and Humanities
Ernst Otto Fischer,IS_MEMBER_OF,American Academy of Arts and Sciences
Ernst Otto Fischer,IS_MEMBER_OF,German Academy of Sciences Leopoldina
Ernst Otto Fischer,IS_MEMBER_OF,Austrian Academy of Sciences
Ernst Otto Fischer,IS_MEMBER_OF,North Rhine-Westphalia Academy for Sciences and Arts
Akira Yoshino,RECEIVED,Q4701206_2019
Q4701206_2019,IS_INSTANCE_OF,Nobel Prize in Chemistry
Akira Yoshino,IS_CITIZEN_OF,Japan
Akira Yoshino,WORKS_AS,researcher
Akira Yoshino,WORKS_AS,chemist
Akira Yoshino,WORKS_AS,inventor
Akira Yoshino,WORKS_AS,engineer
Akira Yoshino,WORKS_IN_FIELD,chemistry
Akira Yoshino,EDUCATED_AT,Kyoto University
Akira Yoshino,EDUCATED_AT,Osaka University
Akira Yoshino,EDUCATED_AT,Osaka Prefectural Kitano High School
Akira Yoshino,EMPLOYED_BY,Kyushu University
Akira Yoshino,EMPLOYED_BY,Asahi Kasei
Akira Yoshino,EMPLOYED_BY,Meijo University
Arieh Warshel,RECEIVED,Q4790366_2013
Q4790366_2013,IS_INSTANCE_OF,Nobel Prize in Chemistry
Arieh Warshel,IS_CITIZEN_OF,Israel
Arieh Warshel,IS_CITIZEN_OF,United States
Arieh Warshel,WORKS_AS,biophysicist
Arieh Warshel,WORKS_AS,biochemist
Arieh Warshel,WORKS_AS,university teacher
Arieh Warshel,WORKS_AS,chemist
Arieh Warshel,WORKS_IN_FIELD,biochemistry
Arieh Warshel,WORKS_IN_FIELD,biophysics
Arieh Warshel,WORKS_IN_FIELD,computational biology
Arieh Warshel,EDUCATED_AT,Technion – Israel Institute of Technology
Arieh Warshel,EDUCATED_AT,Weizmann Institute of Science
Arieh Warshel,EMPLOYED_BY,Weizmann Institute of Science
Arieh Warshel,EMPLOYED_BY,University of Southern California
Arieh Warshel,IS_MEMBER_OF,Russian Academy of Sciences
Arieh Warshel,IS_MEMBER_OF,National Academy of Sciences
Hermann Staudinger,RECEIVED,Q48956_1953
Q48956_1953,IS_INSTANCE_OF,Nobel Prize in Chemistry
Hermann Staudinger,IS_CITIZEN_OF,Germany
Hermann Staudinger,WORKS_AS,university teacher
Hermann Staudinger,WORKS_AS,chemist
Hermann Staudinger,WORKS_AS,engineer
Hermann Staudinger,WORKS_IN_FIELD,physical chemistry
Hermann Staudinger,EDUCATED_AT,ETH Zurich
Hermann Staudinger,EDUCATED_AT,Martin Luther University Halle-Wittenberg
Hermann Staudinger,EMPLOYED_BY,ETH Zurich
Hermann Staudinger,EMPLOYED_BY,University of Freiburg
Hermann Staudinger,EMPLOYED_BY,University of Strasbourg
Hermann Staudinger,EMPLOYED_BY,Karlsruhe Institute of Technology
Hermann Staudinger,IS_MEMBER_OF,Heidelberg Academy for Sciences and Humanities
Hermann Staudinger,IS_MEMBER_OF,Göttingen Academy of Sciences and Humanities in Lower Saxony
Hermann Staudinger,IS_MEMBER_OF,Bavarian Academy of Sciences and Humanities
Hermann Staudinger,IS_MEMBER_OF,German Academy of Sciences Leopoldina
Glenn T. Seaborg,RECEIVED,Q48973_1951
Q48973_1951,IS_INSTANCE_OF,Nobel Prize in Chemistry
Glenn T. Seaborg,IS_CITIZEN_OF,United States
Glenn T. Seaborg,WORKS_AS,nuclear physicist
Glenn T. Seaborg,WORKS_AS,university teacher
Glenn T. Seaborg,WORKS_AS,chemist
Glenn T. Seaborg,WORKS_IN_FIELD,nuclear chemistry
Glenn T. Seaborg,EDUCATED_AT,University of California
Glenn T. Seaborg,EDUCATED_AT,Berkeley
Glenn T. Seaborg,EDUCATED_AT,University of California
Glenn T. Seaborg,EDUCATED_AT,Los Angeles
Glenn T. Seaborg,EDUCATED_AT,Jordan High School
Glenn T. Seaborg,EMPLOYED_BY,Manhattan Project
Glenn T. Seaborg,EMPLOYED_BY,University of California
Glenn T. Seaborg,EMPLOYED_BY,Berkeley
Glenn T. Seaborg,EMPLOYED_BY,United States Atomic Energy Commission
Glenn T. Seaborg,IS_MEMBER_OF,Academy of Sciences of the USSR
Glenn T. Seaborg,IS_MEMBER_OF,Royal Swedish Academy of Engineering Sciences
Glenn T. Seaborg,IS_MEMBER_OF,Russian Academy of Sciences
Glenn T. Seaborg,IS_MEMBER_OF,Polish Academy of Sciences
Glenn T. Seaborg,IS_MEMBER_OF,American Association for the Advancement of Science
Glenn T. Seaborg,IS_MEMBER_OF,Royal Society
Glenn T. Seaborg,IS_MEMBER_OF,Bavarian Academy of Sciences and Humanities
Glenn T. Seaborg,IS_MEMBER_OF,Serbian Academy of Sciences and Arts
Glenn T. Seaborg,IS_MEMBER_OF,American Academy of Arts and Sciences
Glenn T. Seaborg,IS_MEMBER_OF,American Physical Society
Glenn T. Seaborg,IS_MEMBER_OF,Royal Swedish Academy of Sciences
Glenn T. Seaborg,IS_MEMBER_OF,German Academy of Sciences Leopoldina
Glenn T. Seaborg,IS_MEMBER_OF,American Philosophical Society
Glenn T. Seaborg,IS_MEMBER_OF,National Academy of Sciences
Archer John Porter Martin,RECEIVED,Q48977_1952
Q48977_1952,IS_INSTANCE_OF,Nobel Prize in Chemistry
Archer John Porter Martin,IS_CITIZEN_OF,United Kingdom of Great Britain and Ireland
Archer John Porter Martin,IS_CITIZEN_OF,United Kingdom
Archer John Porter Martin,WORKS_AS,biochemist
Archer John Porter Martin,WORKS_AS,university teacher
Archer John Porter Martin,WORKS_AS,chemist
Archer John Porter Martin,WORKS_IN_FIELD,biochemistry
Archer John Porter Martin,EDUCATED_AT,Peterhouse
Archer John Porter Martin,EDUCATED_AT,Bedford School
Archer John Porter Martin,EMPLOYED_BY,University of Cambridge
Archer John Porter Martin,EMPLOYED_BY,Eindhoven University of Technology
Archer John Porter Martin,IS_MEMBER_OF,Royal Society
Richard Laurence Millington Synge,RECEIVED,Q48979_1952
Q48979_1952,IS_INSTANCE_OF,Nobel Prize in Chemistry
Richard Laurence Millington Synge,IS_CITIZEN_OF,United Kingdom of Great Britain and Ireland
Richard Laurence Millington Synge,IS_CITIZEN_OF,United Kingdom
Richard Laurence Millington Synge,WORKS_AS,biochemist
Richard Laurence Millington Synge,WORKS_AS,university teacher
Richard Laurence Millington Synge,WORKS_IN_FIELD,biochemistry
Richard Laurence Millington Synge,EDUCATED_AT,University of Cambridge
Richard Laurence Millington Synge,EDUCATED_AT,Trinity College
Richard Laurence Millington Synge,EDUCATED_AT,Winchester College
Richard Laurence Millington Synge,EMPLOYED_BY,University of East Anglia
Richard Laurence Millington Synge,IS_MEMBER_OF,Royal Society
Linus Pauling,RECEIVED,Q48983_1954
Q48983_1954,IS_INSTANCE_OF,Nobel Prize in Chemistry
Linus Pauling,IS_CITIZEN_OF,United States
Linus Pauling,WORKS_AS,crystallographer
Linus Pauling,WORKS_AS,biophysicist
Linus Pauling,WORKS_AS,biochemist
Linus Pauling,WORKS_AS,activist shareholder
Linus Pauling,WORKS_AS,university teacher
Linus Pauling,WORKS_AS,Esperantist
Linus Pauling,WORKS_AS,chemist
Linus Pauling,WORKS_AS,physicist
Linus Pauling,WORKS_AS,peace activist
Linus Pauling,WORKS_IN_FIELD,biochemistry
Linus Pauling,WORKS_IN_FIELD,physical chemistry
Linus Pauling,WORKS_IN_FIELD,quantum chemistry
Linus Pauling,EDUCATED_AT,California Institute of Technology
Linus Pauling,EDUCATED_AT,Oregon State University
Linus Pauling,EMPLOYED_BY,Oregon State University
Linus Pauling,EMPLOYED_BY,Linus Pauling Institute
Linus Pauling,EMPLOYED_BY,Stanford University
Linus Pauling,EMPLOYED_BY,California Institute of Technology
Linus Pauling,EMPLOYED_BY,University of California
Linus Pauling,EMPLOYED_BY,San Diego
Linus Pauling,IS_MEMBER_OF,German Academy of Sciences Leopoldina
Linus Pauling,IS_MEMBER_OF,American Philosophical Society
Linus Pauling,IS_MEMBER_OF,Académie Nationale de Médecine
Linus Pauling,IS_MEMBER_OF,National Academy of Sciences
Linus Pauling,IS_MEMBER_OF,French Academy of Sciences
Linus Pauling,IS_MEMBER_OF,American Academy of Arts and Sciences
Linus Pauling,IS_MEMBER_OF,Bavarian Academy of Sciences and Humanities
Linus Pauling,IS_MEMBER_OF,Royal Society of Edinburgh
Linus Pauling,IS_MEMBER_OF,Royal Society
Linus Pauling,IS_MEMBER_OF,Polish Academy of Sciences
Linus Pauling,IS_MEMBER_OF,International Academy of Quantum Molecular Science
Linus Pauling,IS_MEMBER_OF,Academy of Sciences of the USSR
Linus Pauling,HOLDS_POSITION,professor
Cyril Norman Hinshelwood,RECEIVED,Q48986_1956
Q48986_1956,IS_INSTANCE_OF,Nobel Prize in Chemistry
Cyril Norman Hinshelwood,IS_CITIZEN_OF,United Kingdom
Cyril Norman Hinshelwood,WORKS_AS,physical chemist
Cyril Norman Hinshelwood,WORKS_AS,painter
Cyril Norman Hinshelwood,WORKS_AS,chemist
